Date,Open,High,Low,Close,Volume,Adj Close
2011-11-18,186.710007,186.970001,184.660004,185.240005,4440900,167.243834
2011-11-17,186.809998,188.830002,183.389999,185.729996,5840500,167.686222
2011-11-16,187.820007,189.899994,186.300003,186.619995,4616800,168.489757
2011-11-15,187.490005,189.970001,185.639999,188.75,4585300,170.412831
2011-11-14,189.169998,189.839996,186.850006,187.350006,6038600,169.148847
2011-11-11,185.270004,187.830002,185.139999,187.380005,3665300,169.175932
2011-11-10,183.580002,184.770004,181.869995,183.350006,3881600,165.53745
2011-11-09,184.199997,185.240005,181.160004,182.240005,5494800,164.535286
2011-11-08,187.479996,187.880005,185.509995,187.25,4330600,169.058557
2011-11-07,186.220001,187.729996,184.75,187.320007,3530800,168.444631
2011-11-04,186.270004,187.139999,184.740005,186.380005,3237600,167.599348
2011-11-03,185.130005,187.779999,184.020004,187.300003,4953500,168.426642
2011-11-02,184.00,185.25,183.029999,183.919998,4136600,165.387225
2011-11-01,181.550003,183.259995,180.740005,181.350006,5881200,163.076199
2011-10-31,185.589996,186.910004,184.630005,184.630005,4710000,166.025687
2011-10-28,185.570007,188.070007,185.279999,187.449997,5009800,168.561522
2011-10-27,184.990005,187.00,183.179993,185.880005,7057800,167.149731
2011-10-26,181.740005,182.279999,179.029999,181.970001,5387700,163.63372
2011-10-25,181.660004,182.970001,180.009995,180.360001,5373100,162.185952
2011-10-24,181.509995,183.389999,180.619995,182.25,5890600,163.885505
2011-10-21,179.110001,181.669998,178.75,181.630005,8054200,163.327984
2011-10-20,178.130005,179.240005,176.169998,177.25,7513800,159.389332
2011-10-19,179.679993,179.809998,177.009995,177.389999,6708300,159.515224
2011-10-18,178.00,179.380005,176.25,178.899994,15729400,160.873063
2011-10-17,189.710007,190.160004,185.899994,186.589996,8790300,167.788179
2011-10-14,188.190002,190.529999,187.729996,190.529999,5368200,171.331166
2011-10-13,184.970001,187.50,184.50,186.820007,4399200,167.995013
2011-10-12,186.080002,188.00,185.649994,186.119995,5338200,167.365538
2011-10-11,184.589996,186.00,184.110001,185.00,5330500,166.3584
2011-10-10,183.00,186.630005,182.899994,186.619995,5784800,167.815155
2011-10-07,182.320007,183.720001,181.639999,182.389999,6842600,164.011397
2011-10-06,176.809998,181.990005,175.660004,181.690002,7180900,163.381935
2011-10-05,174.570007,177.300003,172.679993,176.850006,5851700,159.029643
2011-10-04,171.539993,175.070007,168.880005,174.740005,9200000,157.132258
2011-10-03,174.360001,177.919998,173.039993,173.289993,9042600,155.828357
2011-09-30,176.009995,178.270004,174.75,174.869995,7807400,157.249149
2011-09-29,179.690002,180.910004,175.529999,179.169998,6944300,161.11586
2011-09-28,177.970001,180.75,177.080002,177.550003,7732200,159.659105
2011-09-27,176.820007,179.619995,176.429993,177.710007,7638800,159.802986
2011-09-26,170.960007,174.699997,169.860001,174.509995,6745700,156.925424
2011-09-23,166.990005,169.539993,165.759995,169.339996,5586600,152.276383
2011-09-22,168.330002,169.970001,166.50,168.619995,8195600,151.628933
2011-09-21,175.00,177.669998,172.619995,173.020004,7043100,155.585573
2011-09-20,173.570007,177.429993,172.699997,174.720001,6209600,157.114269
2011-09-19,169.50,173.869995,169.429993,173.130005,4755600,155.684489
2011-09-16,171.330002,172.990005,169.740005,172.990005,11048100,155.558597
2011-09-15,168.639999,170.160004,167.229996,170.089996,5464400,152.950809
2011-09-14,164.009995,169.660004,161.990005,167.240005,6980700,150.387998
2011-09-13,163.639999,163.919998,161.539993,163.429993,4723800,146.961903
2011-09-12,160.039993,162.440002,158.759995,162.419998,5247200,146.053681
2011-09-09,164.570007,165.190002,160.809998,161.369995,6743900,145.109482
2011-09-08,167.00,169.580002,165.100006,165.25,6027200,148.598516
2011-09-07,167.279999,167.899994,166.160004,167.309998,6796600,150.450938
2011-09-06,163.059998,165.550003,162.199997,165.110001,5761200,148.472624
2011-09-02,167.690002,168.929993,166.00,166.979996,4979100,150.154188
2011-09-01,172.710007,173.679993,170.119995,170.330002,5463900,153.16663
2011-08-31,173.289993,173.720001,170.710007,171.910004,6074200,154.587422
2011-08-30,172.059998,173.509995,170.880005,172.509995,4477700,155.126955
2011-08-29,170.580002,172.720001,170.360001,172.619995,5293400,155.225871
2011-08-26,164.850006,169.330002,163.279999,169.139999,6438200,152.096538
2011-08-25,167.520004,168.529999,164.850006,165.580002,6751600,148.895266
2011-08-24,164.130005,166.830002,163.350006,166.759995,6427000,149.956356
2011-08-23,160.649994,164.589996,159.529999,164.320007,6923300,147.762235
2011-08-22,161.350006,161.679993,157.619995,158.979996,7249100,142.960312
2011-08-19,162.169998,163.940002,157.130005,157.539993,14068600,141.665412
2011-08-18,166.320007,166.460007,160.160004,163.830002,15082600,147.321605
2011-08-17,171.570007,172.990005,169.889999,171.479996,5129700,154.200744
2011-08-16,172.190002,172.190002,169.00,171.240005,5585400,153.984937
2011-08-15,171.320007,174.00,170.389999,172.990005,7645400,155.558597
2011-08-12,168.50,169.380005,165.830002,168.199997,5187000,151.251256
2011-08-11,164.100006,168.770004,162.940002,166.729996,9175600,149.92938
2011-08-10,168.179993,169.229996,161.850006,162.539993,13993600,146.161585
2011-08-09,167.460007,171.050003,162.00,170.610001,12517600,153.418414
2011-08-08,168.830002,172.610001,166.00,166.220001,15804900,149.470775
2011-08-05,172.100006,174.220001,166.520004,172.979996,11871800,154.875171
2011-08-04,176.50,177.919998,171.179993,171.479996,11022300,153.532168
2011-08-03,177.669998,179.229996,175.410004,178.830002,6722000,160.112891
2011-08-02,179.949997,182.289993,177.860001,178.050003,5770400,159.41453
2011-08-01,182.600006,183.690002,178.50,180.75,5842700,161.831934
2011-07-29,180.259995,183.429993,179.729996,181.850006,6665600,162.816809
2011-07-28,181.059998,183.270004,180.880005,181.800003,4478800,162.772039
2011-07-27,182.009995,182.910004,180.929993,181.350006,5806800,162.369141
2011-07-26,182.940002,184.050003,182.649994,182.929993,4356200,163.783759
2011-07-25,183.889999,184.960007,183.279999,183.699997,4987000,164.473172
2011-07-22,184.639999,185.630005,184.259995,185.179993,4516100,165.798265
2011-07-21,183.589996,185.50,182.899994,184.899994,4958400,165.547572
2011-07-20,183.839996,184.419998,183.00,183.649994,5901100,164.428402
2011-07-19,178.740005,185.210007,178.649994,185.210007,13245600,165.825137
2011-07-18,174.729996,176.460007,173.580002,175.279999,8879700,156.934446
2011-07-15,175.080002,175.940002,174.070007,175.539993,5347100,157.167229
2011-07-14,174.399994,176.100006,173.839996,174.229996,4613100,155.994341
2011-07-13,174.899994,176.320007,174.00,174.320007,4074800,156.074932
2011-07-12,174.929993,175.369995,173.889999,174.050003,5036800,155.833187
2011-07-11,174.899994,176.149994,174.610001,174.990005,4766500,156.674805
2011-07-08,175.490005,176.490005,175.009995,176.490005,4399900,158.017809
2011-07-07,176.779999,177.270004,176.119995,176.479996,5905600,158.008846
2011-07-06,175.190002,177.770004,175.089996,177.710007,5885900,159.110119
2011-07-05,173.520004,175.429993,173.520004,175.429993,4586500,157.068741
2011-07-01,171.610001,174.649994,171.490005,174.539993,5181700,156.271893
2011-06-30,171.110001,172.449997,170.75,171.550003,5105200,153.594848
2011-06-29,170.610001,170.860001,169.820007,170.539993,3817100,152.69055
2011-06-28,168.330002,170.699997,168.009995,170.009995,4850000,152.216023
2011-06-27,165.740005,168.240005,165.210007,167.619995,4446700,150.076171
2011-06-24,165.850006,165.940002,164.570007,165.070007,4402600,147.793076
2011-06-23,164.059998,166.729996,163.800003,166.119995,5271500,148.733168
2011-06-22,165.589996,166.809998,165.100006,165.679993,3960500,148.339218
2011-06-21,165.199997,166.75,164.00,166.220001,5387300,148.822707
2011-06-20,163.699997,165.610001,163.589996,165.020004,3956100,147.748307
2011-06-17,164.240005,165.100006,163.580002,164.440002,7149700,147.22901
2011-06-16,162.059998,163.630005,161.779999,162.669998,4861100,145.644262
2011-06-15,162.75,163.410004,161.520004,162.330002,5225600,145.339851
2011-06-14,163.869995,164.570007,163.649994,164.119995,7050000,146.942496
2011-06-13,164.440002,164.460007,162.729996,163.169998,5099200,146.09193
2011-06-10,164.570007,164.839996,162.869995,163.179993,4683300,146.100878
2011-06-09,165.009995,165.960007,164.759995,164.839996,4299800,147.587139
2011-06-08,163.270004,164.850006,163.259995,164.339996,3850800,147.139471
2011-06-07,165.110001,165.240005,163.610001,163.690002,4187000,146.557508
2011-06-06,164.759995,165.580002,164.270004,164.75,3619700,147.506562
2011-06-03,164.300003,165.889999,164.130005,165.050003,5230500,147.775166
2011-06-02,166.440002,167.100006,165.710007,166.089996,3854100,148.706309
2011-06-01,168.899994,169.580002,166.50,166.559998,5134600,149.127118
2011-05-31,168.440002,169.889999,167.820007,168.929993,9123400,151.249059
2011-05-27,167.910004,168.470001,167.00,167.50,3277600,149.968735
2011-05-26,167.460007,167.50,165.899994,167.179993,5771300,149.682221
2011-05-25,167.630005,168.399994,167.509995,167.75,3882100,150.192569
2011-05-24,168.50,168.669998,167.509995,167.990005,4643600,150.407455
2011-05-23,168.580002,168.690002,167.070007,168.259995,5144000,150.649186
2011-05-20,170.399994,171.149994,169.380005,170.160004,4869900,152.350332
2011-05-19,170.860001,171.399994,169.320007,170.589996,3538300,152.73532
2011-05-18,170.100006,171.190002,169.460007,170.440002,4154300,152.601025
2011-05-17,167.850006,171.410004,166.529999,170.50,8773200,152.654743
2011-05-16,169.809998,170.639999,168.309998,168.860001,4662200,151.186393
2011-05-13,171.699997,172.149994,169.440002,169.919998,5167400,152.135446
2011-05-12,169.649994,172.770004,168.649994,172.240005,5138500,154.212632
2011-05-11,170.300003,170.520004,167.820007,169.50,4663200,151.759407
2011-05-10,169.25,170.899994,169.220001,170.380005,4934800,152.547307
2011-05-09,168.389999,169.850006,168.309998,169.100006,3594800,151.401278
2011-05-06,169.029999,170.149994,168.240005,168.889999,4839400,151.213252
2011-05-05,170.470001,170.869995,167.50,168.460007,7332000,150.156762
2011-05-04,172.360001,172.619995,169.589996,170.619995,6890300,152.082067
2011-05-03,172.00,173.479996,171.229996,172.869995,5007700,154.087603
2011-05-02,172.110001,173.539993,171.490005,172.149994,5396200,153.445831
2011-04-29,171.100006,173.00,170.479996,170.580002,5587700,152.046419
2011-04-28,169.990005,171.380005,169.699997,170.779999,5087700,152.224686
2011-04-27,168.610001,170.589996,168.460007,170.369995,5299700,151.859229
2011-04-26,167.990005,169.199997,167.399994,168.490005,7300000,150.183501
2011-04-25,167.649994,168.770004,167.229996,167.669998,3583800,149.452588
2011-04-21,165.630005,168.449997,164.860001,168.279999,6158400,149.996312
2011-04-20,163.100006,165.889999,162.190002,164.75,10891800,146.849849
2011-04-19,165.710007,166.380005,164.440002,165.399994,6547100,147.429221
2011-04-18,164.639999,166.160004,162.860001,165.940002,6160700,147.910557
2011-04-15,165.00,166.339996,164.869995,166.210007,5287400,148.151225
2011-04-14,163.839996,165.360001,163.160004,164.970001,4699100,147.045947
2011-04-13,163.970001,164.929993,163.660004,163.949997,4181900,146.136766
2011-04-12,163.360001,163.770004,162.300003,163.25,3860600,145.512824
2011-04-11,163.440002,164.00,163.110001,163.949997,4139000,146.136766
2011-04-08,164.350006,164.380005,163.160004,164.050003,3324100,146.225907
2011-04-07,164.100006,164.550003,163.279999,164.380005,3666700,146.520054
2011-04-06,164.339996,164.75,163.809998,164.039993,3774800,146.216985
2011-04-05,163.809998,164.699997,163.619995,163.990005,3612000,146.172428
2011-04-04,164.419998,164.729996,163.580002,164.25,3225100,146.404174
2011-04-01,163.699997,164.419998,163.039993,164.270004,4381900,146.422005
2011-03-31,163.399994,164.059998,163.070007,163.070007,3860800,145.352388
2011-03-30,163.550003,163.990005,163.020004,163.600006,3394100,145.824802
2011-03-29,161.339996,163.089996,161.149994,162.880005,3456700,145.183029
2011-03-28,161.539993,162.580002,161.119995,161.369995,3972800,143.837083
2011-03-25,160.979996,162.740005,160.759995,162.179993,5348100,144.559074
2011-03-24,160.229996,160.710007,158.839996,160.039993,5145800,142.651586
2011-03-23,158.00,160.080002,157.529999,159.529999,4782500,142.197003
2011-03-22,158.559998,158.610001,157.520004,158.00,4311400,140.833239
2011-03-21,157.639999,159.630005,157.070007,157.679993,5784000,140.548001
2011-03-18,156.50,156.949997,154.320007,155.889999,11450000,138.952491
2011-03-17,154.00,154.50,152.699997,154.179993,7376400,137.428277
2011-03-16,156.520004,156.979996,151.710007,153.00,12195300,136.376491
2011-03-15,157.350006,159.639999,156.880005,159.020004,6475800,141.742419
2011-03-14,161.160004,161.979996,160.089996,161.389999,4300500,143.854914
2011-03-11,162.399994,163.240005,160.839996,162.429993,4271000,144.781911
2011-03-10,164.639999,164.669998,161.380005,162.020004,7041400,144.416468
2011-03-09,163.470001,167.720001,163.279999,165.860001,9086600,147.839247
2011-03-08,159.699997,163.429993,159.210007,162.279999,5384800,144.648214
2011-03-07,161.600006,162.979996,158.850006,159.929993,5312000,142.553537
2011-03-04,163.399994,164.309998,160.649994,161.830002,4910700,144.24711
2011-03-03,161.419998,164.00,161.270004,163.479996,4057800,145.717831
2011-03-02,159.429993,161.110001,159.410004,160.160004,3413000,142.758557
2011-03-01,163.149994,163.149994,159.880005,159.970001,4382800,142.589199
2011-02-28,162.360001,162.990005,161.240005,161.880005,4773000,144.29168
2011-02-25,161.059998,162.339996,160.860001,162.279999,4518400,144.648214
2011-02-24,159.630005,161.270004,159.029999,160.770004,5707500,143.302281
2011-02-23,161.809998,162.679993,160.139999,160.179993,5998100,142.776375
2011-02-22,163.570007,164.259995,161.779999,161.949997,5209300,144.354067
2011-02-18,164.460007,164.839996,164.100006,164.839996,4245000,146.930067
2011-02-17,163.300003,164.669998,162.850006,164.240005,3230500,146.395265
2011-02-16,163.330002,163.600006,162.75,163.399994,3216000,145.646521
2011-02-15,162.889999,163.570007,162.520004,162.839996,3768700,145.147368
2011-02-14,164.179993,164.380005,162.850006,163.220001,4129800,145.486085
2011-02-11,163.979996,165.009995,163.309998,163.850006,5185200,146.04764
2011-02-10,163.899994,165.00,163.179993,164.089996,5737800,146.261555
2011-02-09,165.619995,165.970001,164.100006,164.649994,4633600,146.760708
2011-02-08,164.820007,166.25,164.320007,166.050003,5612600,148.008606
2011-02-07,164.080002,164.990005,164.020004,164.820007,4928100,146.332867
2011-02-04,163.479996,164.139999,163.220001,164.00,3755200,145.604837
2011-02-03,163.160004,164.199997,162.809998,163.529999,4683400,145.187553
2011-02-02,163.399994,163.600006,162.610001,163.300003,3904000,144.983355
2011-02-01,162.110001,163.940002,162.00,163.559998,5831300,145.214187
2011-01-31,159.179993,162.00,158.679993,162.00,7197200,143.829168
2011-01-28,161.050003,161.919998,158.669998,159.210007,6725600,141.352116
2011-01-27,161.429993,162.179993,160.860001,161.070007,4878300,143.003489
2011-01-26,161.669998,161.899994,160.419998,161.039993,5353100,142.976841
2011-01-25,159.210007,164.350006,159.00,161.440002,8260800,143.331983
2011-01-24,155.419998,159.789993,155.330002,159.630005,7285100,141.725005
2011-01-21,156.399994,156.779999,154.960007,155.50,7009000,138.058245
2011-01-20,154.529999,155.960007,154.449997,155.800003,7439900,138.324598
2011-01-19,153.259995,156.130005,152.830002,155.690002,12141000,138.226935
2011-01-18,149.820007,151.460007,149.380005,150.649994,9176900,133.752242
2011-01-14,148.889999,150.00,148.470001,150.00,4544200,133.175156
2011-01-13,149.240005,149.289993,148.25,148.820007,3445800,132.127517
2011-01-12,147.990005,149.289993,147.669998,149.100006,4091500,132.37611
2011-01-11,148.199997,148.350006,146.75,147.279999,4163600,130.760245
2011-01-10,147.580002,148.059998,147.229996,147.639999,3633400,131.079866
2011-01-07,148.789993,148.860001,146.940002,147.929993,4135700,131.337332
2011-01-06,147.130005,148.789993,146.820007,148.660004,5029200,131.985461
2011-01-05,147.339996,147.479996,146.729996,147.050003,4657400,130.556047
2011-01-04,147.559998,148.220001,146.639999,147.639999,5060100,131.079866
2011-01-03,147.210007,148.199997,147.139999,147.479996,4603800,130.937809
2010-12-31,146.729996,147.070007,145.960007,146.759995,2969800,130.298567
2010-12-30,146.360001,147.110001,146.25,146.669998,3039100,130.218665
2010-12-29,146.00,147.50,145.710007,146.520004,3661100,130.085496
2010-12-28,145.309998,146.149994,145.059998,145.710007,2699600,129.366352
2010-12-27,145.119995,145.699997,145.00,145.339996,2314700,129.037844
2010-12-23,145.889999,146.330002,145.330002,145.889999,2424500,129.526156
2010-12-22,145.660004,146.399994,145.580002,145.949997,3388800,129.579424
2010-12-21,144.990005,145.990005,144.330002,145.740005,3777100,129.392986
2010-12-20,145.389999,145.539993,144.389999,144.509995,3995000,128.30094
2010-12-17,144.690002,145.50,144.399994,145.00,10027000,128.735984
2010-12-16,144.839996,145.320007,144.149994,144.550003,4178600,128.336461
2010-12-15,145.130005,145.720001,144.309998,144.720001,4447400,128.487391
2010-12-14,144.259995,146.009995,144.259995,145.820007,4800800,129.464014
2010-12-13,145.139999,145.399994,144.210007,144.279999,4741000,128.096742
2010-12-10,144.880005,144.949997,143.729996,144.820007,3503800,128.57618
2010-12-09,145.940002,145.940002,143.520004,144.300003,4405300,128.114502
2010-12-08,144.350006,145.649994,143.839996,144.979996,4961400,128.718223
2010-12-07,146.020004,146.300003,143.869995,144.020004,4828600,127.86591
2010-12-06,144.539993,145.869995,144.520004,144.990005,3321800,128.72711
2010-12-03,144.25,145.679993,144.25,145.380005,3710600,129.073365
2010-12-02,144.330002,145.850006,144.300003,145.179993,5374000,128.895787
2010-12-01,143.610001,145.130005,143.509995,144.410004,6822800,128.212165
2010-11-30,142.240005,142.759995,141.279999,141.460007,7674800,125.593056
2010-11-29,143.529999,143.669998,141.50,142.889999,5040300,126.862653
2010-11-26,145.300003,145.300003,143.570007,143.899994,2081300,127.75936
2010-11-24,143.949997,146.440002,143.820007,145.809998,4874100,129.455127
2010-11-23,144.240005,144.529999,142.330002,143.179993,4570300,127.120119
2010-11-22,144.00,145.429993,143.559998,145.389999,3730700,129.082239
2010-11-19,144.380005,145.350006,143.990005,145.050003,5015900,128.780378
2010-11-18,143.039993,144.990005,142.75,144.360001,4236200,128.16777
2010-11-17,142.490005,142.490005,141.389999,141.949997,4785900,126.028086
2010-11-16,142.929993,143.380005,141.179993,142.240005,6342100,126.285566
2010-11-15,143.889999,144.75,143.270004,143.639999,3827700,127.528528
2010-11-12,144.589996,145.770004,143.550003,143.740005,4731500,127.617317
2010-11-11,144.699997,145.50,143.350006,145.429993,4752200,129.117746
2010-11-10,146.089996,146.789993,145.630005,146.550003,5172000,130.11213
2010-11-09,146.699997,147.529999,145.630005,146.139999,5700600,129.748114
2010-11-08,145.350006,146.580002,145.25,146.460007,4459700,130.032228
2010-11-05,145.940002,146.929993,145.669998,146.919998,4995800,129.863539
2010-11-04,144.820007,146.839996,144.710007,146.789993,6622500,129.748627
2010-11-03,144.240005,144.460007,142.630005,144.169998,5182100,127.432796
2010-11-02,143.850006,144.710007,143.710007,143.839996,4626400,127.141105
2010-11-01,143.639999,144.259995,142.320007,143.320007,5674600,126.681484
2010-10-29,140.899994,144.00,140.75,143.600006,8439300,126.928976
2010-10-28,141.839996,141.949997,140.419998,140.899994,5481600,124.542418
2010-10-27,139.520004,141.570007,139.00,141.429993,6465300,125.010888
2010-10-26,139.289993,142.00,138.529999,140.669998,7327100,124.339123
2010-10-25,140.419998,141.399994,139.809998,139.839996,4870000,123.605479
2010-10-22,140.149994,140.75,139.460007,139.669998,4105300,123.455217
2010-10-21,139.809998,140.490005,138.399994,139.830002,6221200,123.596645
2010-10-20,138.279999,139.869995,138.130005,139.070007,6945500,122.924881
2010-10-19,137.300003,139.339996,136.699997,138.029999,14159100,122.005611
2010-10-18,140.899994,143.029999,140.839996,142.830002,10322700,126.248365
2010-10-15,142.100006,142.100006,140.539993,141.059998,7220400,124.683846
2010-10-14,140.350006,141.50,139.690002,141.50,5653100,125.072767
2010-10-13,139.910004,141.479996,139.779999,140.369995,8784300,124.073949
2010-10-12,138.399994,139.990005,138.270004,139.850006,5637300,123.614327
2010-10-11,138.789993,139.940002,138.639999,139.660004,4004300,123.446383
2010-10-08,138.399994,139.089996,138.059998,138.850006,4540800,122.730421
2010-10-07,137.919998,138.880005,137.520004,138.720001,6440800,122.615508
2010-10-06,136.880005,137.960007,136.830002,137.839996,4783000,121.837666
2010-10-05,136.179993,137.899994,136.119995,137.660004,6202500,121.67857
2010-10-04,135.229996,135.919998,134.389999,135.25,4059900,119.548352
2010-10-01,135.509995,136.279999,135.089996,135.639999,5621200,119.893075
2010-09-30,135.50,136.110001,133.669998,134.139999,6425800,118.567215
2010-09-29,134.399994,135.800003,134.339996,135.479996,5151200,119.751647
2010-09-28,134.669998,135.139999,133.710007,134.889999,7481300,119.230145
2010-09-27,133.509995,135.00,133.509995,134.649994,6155400,119.018003
2010-09-24,132.419998,134.149994,132.339996,134.110001,7122400,118.540699
2010-09-23,131.419998,132.779999,131.220001,131.669998,3898800,116.383965
2010-09-22,131.610001,132.580002,131.399994,132.570007,4922400,117.179489
2010-09-21,131.449997,132.800003,130.779999,131.979996,5267900,116.657974
2010-09-20,130.240005,132.089996,130.110001,131.789993,7145500,116.49003
2010-09-17,129.919998,130.600006,129.699997,130.190002,10397400,115.075787
2010-09-16,129.199997,129.949997,128.800003,129.669998,4685000,114.616152
2010-09-15,128.649994,129.960007,128.539993,129.429993,4762500,114.40401
2010-09-14,128.429993,129.919998,128.429993,128.850006,4850500,113.891356
2010-09-13,128.630005,130.00,128.520004,129.610001,5271300,114.56312
2010-09-10,126.989998,128.289993,126.260002,127.989998,4418700,113.131189
2010-09-09,127.269997,127.57,126.150002,126.360001,3436700,111.690424
2010-09-08,126.019997,126.519997,125.389999,126.080002,4477500,111.442931
2010-09-07,126.989998,127.360001,125.879997,125.949997,4353300,111.328019
2010-09-03,126.220001,127.599998,125.900002,127.580002,5142900,112.768791
2010-09-02,126.029999,126.230003,124.650002,125.040001,5103300,110.523668
2010-09-01,125.309998,126.309998,124.519997,125.769997,5623100,111.168915
2010-08-31,123.309998,123.989998,122.279999,123.129997,5624200,108.835403
2010-08-30,125.080002,125.269997,123.400002,123.400002,3604000,109.074061
2010-08-27,123.830002,124.800003,122.419998,124.730003,6214200,110.249659
2010-08-26,125.779999,125.779999,122.779999,122.779999,7746600,108.526037
2010-08-25,124.57,125.599998,124.00,125.269997,5235300,110.726962
2010-08-24,125.209999,126.019997,124.57,124.900002,5621200,110.399921
2010-08-23,127.57,128.029999,126.440002,126.470001,4034400,111.787654
